Device IP,Hostname,Interface,Vlan,MAC,MAC Type,Registration,Is Unique,Last Seen
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,180,f2:8d:a9:0f:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/3,180,00:00:0c:07:ac:b4,GlobalUnicast,"Cisco Systems, Inc / HSRP v1",false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/3,180,d4:6d:50:06:b3:b1,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,16:81:0f:29:85:01,LocalUnicast,<none>,false,2021-02-04T23:49:36.537+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,50:32:37:aa:2f:e6,GlobalUnicast,"Apple, Inc.",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,50:32:37:aa:32:c2,GlobalUnicast,"Apple, Inc.",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,50:32:37:aa:63:64,GlobalUnicast,"Apple, Inc.",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,76:d1:f9:60:c2:56,LocalUnicast,<none>,false,2021-02-04T23:49:36.537+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,d4:53:83:ae:4f:23,GlobalUnicast,"Murata Manufacturing Co., Ltd.",true,2021-02-04T23:49:36.537+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,f2:22:df:5f:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,f2:22:f1:8f:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,f2:23:04:af:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/32,180,f8:28:19:38:a8:16,GlobalUnicast,Liteon Technology Corporation,true,2021-02-04T23:49:36.537+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,04:ed:33:0e:72:5c,GlobalUnicast,Intel Corporate,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,04:ed:33:0e:e6:0b,GlobalUnicast,Intel Corporate,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,04:ed:33:0f:14:19,GlobalUnicast,Intel Corporate,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,1e:8c:c5:42:7f:94,LocalUnicast,<none>,false,2021-02-04T23:49:36.537+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,60:67:20:e1:ea:40,GlobalUnicast,Intel Corporate,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,88:e9:fe:7e:4c:ba,GlobalUnicast,"Apple, Inc.",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,d0:c6:37:ee:54:f8,GlobalUnicast,Intel Corporate,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,d4:12:43:d5:80:fe,GlobalUnicast,"AMPAK Technology, Inc.",true,2021-02-04T23:49:36.537+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,d4:53:83:ae:4f:23,GlobalUnicast,"Murata Manufacturing Co., Ltd.",true,2021-02-04T23:46:35.807+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,f2:22:ba:6f:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,f2:22:e4:cf:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,f2:23:04:7f:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,180,f2:b9:0e:7f:00:b4,LocalUnicast,<none>,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Po100,180,e0:ac:f1:7d:a2:65,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/25,190,34:64:a9:6f:41:c8,GlobalUnicast,Hewlett Packard,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,190,d0:bf:9c:34:b8:2a,GlobalUnicast,Hewlett Packard,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,190,c8:d9:d2:b2:d8:a2,GlobalUnicast,Hewlett Packard,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/3,190,00:00:0c:07:ac:be,GlobalUnicast,"Cisco Systems, Inc / HSRP v1",false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/3,190,d4:6d:50:06:b3:b1,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/30,190,64:51:06:23:ed:5b,GlobalUnicast,Hewlett Packard,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/31,190,00:20:6b:b6:84:9e,GlobalUnicast,"KONICA MINOLTA HOLDINGS, INC.",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/31,190,64:51:06:23:dd:ac,GlobalUnicast,Hewlett Packard,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/31,190,ac:16:2d:39:bd:1b,GlobalUnicast,Hewlett Packard,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/33,190,58:20:b1:52:ad:d1,GlobalUnicast,Hewlett Packard,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Po100,190,e0:ac:f1:7d:a2:65,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/21,200,00:1b:21:dc:a4:27,GlobalUnicast,Intel Corporate,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/21,200,70:01:b5:cd:f5:a4,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/21,200,88:43:e1:c6:9f:4b,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/21,200,cc:8e:71:69:fd:7c,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,00:07:7d:e0:30:b4,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,50:67:ae:25:83:df,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,50:67:ae:25:83:e1,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,c8:00:84:ec:7d:89,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,c8:00:84:ec:82:05,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,c8:00:84:ec:83:a7,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,c8:00:84:ec:83:c5,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,c8:00:84:ec:bd:7d,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,cc:5a:53:63:73:c6,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/22,200,e8:ed:f3:a9:c8:a3,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,50:67:ae:25:80:fb,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,50:67:ae:25:82:7f,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,50:67:ae:25:83:9d,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,50:67:ae:25:83:cb,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,68:99:cd:a0:cd:a7,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:23:ac,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:24:b2,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:26:d6,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:28:e2,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:29:14,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:29:6a,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:29:82,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:29:d6,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:29:f4,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:2a:04,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:2a:14,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:2a:18,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:2a:2e,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/23,200,f8:b7:e2:95:2a:64,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,1c:e8:5d:f4:b3:9a,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,1c:e8:5d:f5:c2:2d,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,50:67:ae:25:75:3b,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,50:67:ae:25:81:99,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,50:67:ae:25:82:ed,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,50:67:ae:25:83:b5,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,50:67:ae:25:84:21,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,68:99:cd:a0:cd:8b,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,68:99:cd:a0:ce:0d,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,68:99:cd:a0:ce:11,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,68:99:cd:a0:ce:55,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,68:99:cd:a0:cf:dd,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,c4:14:3c:b0:57:7f,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,c8:00:84:ec:82:25,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/24,200,cc:5a:53:63:69:5a,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/25,200,f8:b7:e2:95:29:fe,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,00:00:00:00:00:00,GlobalUnicast,XEROX CORPORATION / Checkpoint,false,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,00:00:00:ff:ea:25,GlobalUnicast,XEROX CORPORATION,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,20:bb:c0:20:c6:89,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:7d:1d,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:81:5b,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:82:63,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:82:83,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:83:93,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:83:97,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:83:a5,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:83:b7,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,50:67:ae:25:84:01,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,68:99:cd:a0:cc:c1,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,68:99:cd:a0:cd:af,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,68:99:cd:a0:ce:39,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,68:99:cd:a1:45:2b,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,c4:14:3c:b0:51:fd,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,c4:14:3c:b0:57:5d,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,c4:14:3c:b0:57:61,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,c8:00:84:ec:81:ff,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,cc:d8:c1:fa:7c:75,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,e8:ed:f3:a9:af:e8,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,e8:ed:f3:a9:d0:05,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/26,200,e8:ed:f3:a9:d0:37,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,50:67:ae:24:5e:d7,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,50:67:ae:25:65:81,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,50:67:ae:25:7d:6b,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,50:67:ae:25:82:7b,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,50:67:ae:25:82:a9,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,50:67:ae:25:82:c7,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,50:67:ae:25:82:e7,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,68:99:cd:a0:ce:13,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,68:99:cd:a0:ce:23,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,68:99:cd:a0:ce:25,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,c4:14:3c:b0:57:37,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,c4:14:3c:b0:57:87,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,c8:00:84:ec:81:ed,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,c8:00:84:ec:bd:11,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,cc:5a:53:63:77:a6,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,cc:d8:c1:fa:01:7f,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,cc:d8:c1:fa:7d:3f,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,e8:ed:f3:a9:d0:e3,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,f8:b7:e2:95:29:da,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/27,200,f8:b7:e2:95:2a:08,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,50:67:ae:25:7d:69,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,50:67:ae:25:83:d7,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,68:99:cd:a0:ce:2d,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,c4:14:3c:b0:57:4f,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,c4:14:3c:b0:58:5f,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,dc:a5:f4:3e:63:92,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,e4:c7:22:6b:88:a4,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/28,200,e4:c7:22:6b:e3:64,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,00:04:f2:f0:c6:2e,GlobalUnicast,Polycom,true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,50:f7:22:71:a5:f3,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,68:2c:7b:cb:cd:8e,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,68:2c:7b:cb:d0:d4,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,68:99:cd:a1:44:bb,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,94:d4:69:0c:16:f0,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,94:d4:69:0c:18:80,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,c4:14:3c:b0:55:3f,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,cc:5a:53:63:74:18,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,cc:5a:53:63:78:06,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,cc:5a:53:63:78:1c,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,cc:5a:53:63:78:3a,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,cc:5a:53:63:78:58,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
10.110.10.21,c5672-sprva-5501-311-101-1,Eth1/29,200,cc:5a:53:63:78:5e,GlobalUnicast,"Cisco Systems, Inc",true,2021-02-05T02:42:11.136+00:00
